business_id,user_id,stars
dhbJ85DAPBDrUjPK6uh44A,pByaCBjdy8Ydj0vQKpdcRA,2.0
dhbJ85DAPBDrUjPK6uh44A,pEzb9RfmnD2zn5wUPpdmzg,4.0
dhbJ85DAPBDrUjPK6uh44A,qKpkRCPk4ycbllTfFcRbNw,4.0
dhbJ85DAPBDrUjPK6uh44A,qZDo73leTHIcM8ZOb4nRRw,4.0
dhbJ85DAPBDrUjPK6uh44A,qZn4-4_ApTfiJHRTSwJAlQ,4.0
dhbJ85DAPBDrUjPK6uh44A,rKP9N78qc7ZGOIurzi_4NA,3.0
dhbJ85DAPBDrUjPK6uh44A,sAB5MmC1yTCfbn28EI_I3A,4.0
dhbJ85DAPBDrUjPK6uh44A,uqSjPFNVDII9g0wXWkKBgA,3.0
dhbJ85DAPBDrUjPK6uh44A,urKIN42uSs5WTWyo-xOh7A,1.0
dhbJ85DAPBDrUjPK6uh44A,wKwSrotTHEQn8YwQO6QyoA,4.0
dhbJ85DAPBDrUjPK6uh44A,xO3EIJR0QNzM3CdajinWtw,3.0
dhbJ85DAPBDrUjPK6uh44A,yUk9mGnz729OOwzKuv-tzQ,3.0
dhbJ85DAPBDrUjPK6uh44A,ybloOVaiDg7hbloHuKnyHA,4.0
dhbJ85DAPBDrUjPK6uh44A,zzgb9L3NBT9V8BGw_DcVYw,3.0
dgk95PcUIBKG4N-pt73SwQ,Ecq3Ok5lw8GE38BV71Iwyw,3.0
dgk95PcUIBKG4N-pt73SwQ,LQjdFnTY5EagNTbDnZK9dQ,3.0
dgk95PcUIBKG4N-pt73SwQ,di8GwyacU_2ovY9_POFt9w,1.0
luPvNx4XSxaM7pka8EifuA,1DhKvepHRNKs3aUw6NSOKg,3.0
luPvNx4XSxaM7pka8EifuA,3H5Ty7TV7SZvZLa1oTUGDg,4.0
luPvNx4XSxaM7pka8EifuA,3aYeG-x5A44GIgmBHrwyAA,3.0
luPvNx4XSxaM7pka8EifuA,8ptxwJ0c2pY0aQ6PqSBUBQ,3.0
luPvNx4XSxaM7pka8EifuA,D2d7s-UGkDfjTEjkViTNxQ,4.0
luPvNx4XSxaM7pka8EifuA,FgxOzLcoREW1cAgI2MnmUw,5.0
luPvNx4XSxaM7pka8EifuA,FuW1EwnbQoHyDMeOGrljsg,3.0
luPvNx4XSxaM7pka8EifuA,HQJ-OdQBmMHeF6xiqYpUoQ,4.0
luPvNx4XSxaM7pka8EifuA,MNmOuEU1319w-sbewji14A,2.0
luPvNx4XSxaM7pka8EifuA,PNSPNmEp_ro9tX6AuLBwBA,4.0
luPvNx4XSxaM7pka8EifuA,S1fuMTz9bLKsMTr6fFri5Q,1.0
luPvNx4XSxaM7pka8EifuA,UjbjJOyGZVc866rZ-BeiOw,4.0
luPvNx4XSxaM7pka8EifuA,WKGgo72Z5dNZxifSV53Wsg,3.0
luPvNx4XSxaM7pka8EifuA,XIw6MlHPfY9l1E22qZ_r8A,3.0
luPvNx4XSxaM7pka8EifuA,XfQloz-i6NywnjZl0OIzwA,5.0
luPvNx4XSxaM7pka8EifuA,XhVR11WhD08QLu-YHYaRaw,4.0
luPvNx4XSxaM7pka8EifuA,cntYY9TAsK8gLccAVmLK9Q,4.0
luPvNx4XSxaM7pka8EifuA,cqagyVkvbBB32agnJsIhVA,4.0
luPvNx4XSxaM7pka8EifuA,eHKVXbqzt9VBECZLa4TL_g,4.0
luPvNx4XSxaM7pka8EifuA,kKxM1PFhxVsOS8DsxtcH3w,4.0
luPvNx4XSxaM7pka8EifuA,kdUxBj05nyoYdgaU0qo4RA,3.0
luPvNx4XSxaM7pka8EifuA,raqTx1Tj-wTMs25mcDPMxQ,3.0
luPvNx4XSxaM7pka8EifuA,sTLe5n9amgwNPBShhwuYgA,5.0
luPvNx4XSxaM7pka8EifuA,wb_BRhsZh0b3s3yQA14jkw,4.0
luPvNx4XSxaM7pka8EifuA,xO3EIJR0QNzM3CdajinWtw,4.0
luPvNx4XSxaM7pka8EifuA,xRYvFaMGWsvKcLCFtRIzWQ,4.0
luPvNx4XSxaM7pka8EifuA,zzgb9L3NBT9V8BGw_DcVYw,5.0
2ZEnhnWEascgZDMdf6kfAg,0Se8OFrPpi6wE2TY2IVTLA,4.0
2ZEnhnWEascgZDMdf6kfAg,Mt-_SvJyDirR9fpZx9dbEw,5.0
2ZEnhnWEascgZDMdf6kfAg,OmenEF__2aGuCondL9olbw,3.0
2ZEnhnWEascgZDMdf6kfAg,RmnLFQF7c-kbp4qQ8mIUgg,2.0
2ZEnhnWEascgZDMdf6kfAg,UgAl1BXZjJWUAdvVixwhew,4.0
2ZEnhnWEascgZDMdf6kfAg,UiU_yqwSQwTZdw3vxD_Aag,4.0
2ZEnhnWEascgZDMdf6kfAg,YOmyzxTFYULhTCHdDgWQRA,3.0
2ZEnhnWEascgZDMdf6kfAg,YOmyzxTFYULhTCHdDgWQRA,3.0
2ZEnhnWEascgZDMdf6kfAg,a2Sex6hkIghOYG5CzmMvvA,1.0
2ZEnhnWEascgZDMdf6kfAg,bCC9m7vuNKISQ-ckJ98fJQ,5.0
2ZEnhnWEascgZDMdf6kfAg,eNORuY4cjyQStMygVSSYZQ,5.0
2ZEnhnWEascgZDMdf6kfAg,ezKix3wPetRFc1LD9ryCNA,3.0
2ZEnhnWEascgZDMdf6kfAg,f4Ro-CMacH59954mFxsqbQ,5.0
2ZEnhnWEascgZDMdf6kfAg,mLmgtTwuryDjJAQrSZ_w5w,4.0
2ZEnhnWEascgZDMdf6kfAg,vzMkOV3W5JVBnvx5HLoE6w,4.0
2ZEnhnWEascgZDMdf6kfAg,w7Lr5GQOAa4XhoYm18yWHA,5.0
2ZEnhnWEascgZDMdf6kfAg,wT873xegSM080vMe6mUV-g,5.0
4NENyDCdW9_H5IN-Jvz-YQ,383UDZYlbY9gaKNo7Dv9UA,4.0
4NENyDCdW9_H5IN-Jvz-YQ,4TenUuWdhO7-bVNXRMVBpQ,3.0
4NENyDCdW9_H5IN-Jvz-YQ,BFiugNKmIQ764j35aBAusA,4.0
4NENyDCdW9_H5IN-Jvz-YQ,BHG53kaAyPVAwm5hel2gUw,4.0
4NENyDCdW9_H5IN-Jvz-YQ,Bo8yNJ-0gJH18jPpz0wXJQ,5.0
4NENyDCdW9_H5IN-Jvz-YQ,HS-FPyunRI2uZKpWkLyZZQ,5.0
4NENyDCdW9_H5IN-Jvz-YQ,U1vl4SQzO3wTAWlYVnSjnw,4.0
4NENyDCdW9_H5IN-Jvz-YQ,UcZt9XOzxdIquC99-9RgTg,5.0
4NENyDCdW9_H5IN-Jvz-YQ,XOgqs74hkbXT54mSp7JMRA,4.0
4NENyDCdW9_H5IN-Jvz-YQ,hHWxBQUquz4wUwY5ck9JXw,5.0
4NENyDCdW9_H5IN-Jvz-YQ,hfzIucnKdAXemPUL3wfNxg,5.0
4NENyDCdW9_H5IN-Jvz-YQ,nqkSWxeteYkMKtSSFJr2pg,5.0
4NENyDCdW9_H5IN-Jvz-YQ,qKpkRCPk4ycbllTfFcRbNw,4.0
4NENyDCdW9_H5IN-Jvz-YQ,x8DD07PHJ1CHO8qic4QOgA,4.0
TFYkVf814tT6gDUBoSNZRQ,-3uRUjmr1uEn-lLrhwRMCg,5.0
TFYkVf814tT6gDUBoSNZRQ,-dpNp1PpdvK7EbHfiN95Cg,5.0
TFYkVf814tT6gDUBoSNZRQ,1Bljt-GngRP4XxkQFLnHHQ,3.0
TFYkVf814tT6gDUBoSNZRQ,2oECCr5gLDhEIF1_eLc3cw,4.0
TFYkVf814tT6gDUBoSNZRQ,3aYeG-x5A44GIgmBHrwyAA,4.0
TFYkVf814tT6gDUBoSNZRQ,5aYmDYcRfAp9PdCY1rzZ7Q,5.0
TFYkVf814tT6gDUBoSNZRQ,6lELxb5duHs0u9C0oNkXtw,5.0
TFYkVf814tT6gDUBoSNZRQ,7Nczl-jsuT3ugjLkQIyrWA,4.0
TFYkVf814tT6gDUBoSNZRQ,7u9HymKeOteWRx-NMBlALw,3.0
TFYkVf814tT6gDUBoSNZRQ,8sLSLlDPqPeWCPGwwW0tzA,5.0
TFYkVf814tT6gDUBoSNZRQ,AwQg0eiPn86_vpvoudpoOg,5.0
TFYkVf814tT6gDUBoSNZRQ,Bveyuu-GqeQMf8ereY2I2g,5.0
TFYkVf814tT6gDUBoSNZRQ,FZNLPt1x67NJVr1WoDzXEQ,5.0
TFYkVf814tT6gDUBoSNZRQ,HrTXQLUCsB75YogDnW-SjA,5.0
TFYkVf814tT6gDUBoSNZRQ,NUyDCCo53MSVUho-6AFeuQ,5.0
TFYkVf814tT6gDUBoSNZRQ,OC0PBukr-7Yj_ttNvU-t6Q,5.0
TFYkVf814tT6gDUBoSNZRQ,OvkB2G-ZLhwocrIprjaYDw,5.0
TFYkVf814tT6gDUBoSNZRQ,QyrV8IXzeCBOqS4Pj2DGUQ,5.0
TFYkVf814tT6gDUBoSNZRQ,RV0sFFLmSRd7lW955857yg,2.0
TFYkVf814tT6gDUBoSNZRQ,SAeScmq3cxbikwnjyTqjxQ,4.0
TFYkVf814tT6gDUBoSNZRQ,XEqApY2jtSPdGptPsJHumg,4.0
TFYkVf814tT6gDUBoSNZRQ,_4NHePAXLhcloTD04wqpqw,3.0
TFYkVf814tT6gDUBoSNZRQ,_HTEpIDrwQ9NBYyRiewlaA,5.0
TFYkVf814tT6gDUBoSNZRQ,bBzOlCXZKcwhmdITySeAhw,5.0
TFYkVf814tT6gDUBoSNZRQ,cntYY9TAsK8gLccAVmLK9Q,4.0
TFYkVf814tT6gDUBoSNZRQ,cqgjW23FJyu5kFlRDN1CpQ,5.0
TFYkVf814tT6gDUBoSNZRQ,eQvM4HYpRT4gR_uHJ0euVQ,4.0
TFYkVf814tT6gDUBoSNZRQ,gVIg5YIIx44tz4fTzvVdlQ,5.0
TFYkVf814tT6gDUBoSNZRQ,gqNGddBl1xK5uLXrOG2pDA,3.0
TFYkVf814tT6gDUBoSNZRQ,kjW334YNHdRXx2pStBrQ7w,2.0
TFYkVf814tT6gDUBoSNZRQ,mDMduiWpJNIGyWTPRSFHmw,5.0
TFYkVf814tT6gDUBoSNZRQ,oRuZb1QYxQhKzKXU5pPfdA,5.0
TFYkVf814tT6gDUBoSNZRQ,qZn4-4_ApTfiJHRTSwJAlQ,3.0
TFYkVf814tT6gDUBoSNZRQ,sAB5MmC1yTCfbn28EI_I3A,4.0
TFYkVf814tT6gDUBoSNZRQ,tuTOS6G6d3VjjVjnnMkuug,4.0
TFYkVf814tT6gDUBoSNZRQ,ujOwZo999jM6bhkSXOX61w,5.0
TFYkVf814tT6gDUBoSNZRQ,ut_R719oFYxeKx2hS9r8RA,5.0
TFYkVf814tT6gDUBoSNZRQ,vESbH0wH-N4hXMPwxYg6rQ,5.0
TFYkVf814tT6gDUBoSNZRQ,vESbH0wH-N4hXMPwxYg6rQ,5.0
TFYkVf814tT6gDUBoSNZRQ,voFxNdzhG-cDrW_9NzFGbw,5.0
TFYkVf814tT6gDUBoSNZRQ,w-gL6px0iCRb8lJcEFXzlA,4.0
TFYkVf814tT6gDUBoSNZRQ,x2rtzRsNrJtnKLwUa9dp1g,3.0
TFYkVf814tT6gDUBoSNZRQ,x9p0RQsdWD-NZuhH4J1zHw,5.0
G0wnPbOROYiOn5kp9rTMfg,TaXn2dE26WR8-F8mcxayJw,1.0
G0wnPbOROYiOn5kp9rTMfg,Y94EI6_mL62z6KTmWuSUYA,2.0
G0wnPbOROYiOn5kp9rTMfg,Z9oNFnRhTZxoxr7DDHJ7lQ,4.0
G0wnPbOROYiOn5kp9rTMfg,Zoec9wehLFa8CV1JnCCVug,3.0
G0wnPbOROYiOn5kp9rTMfg,gPh8rpoOq2hjyhF2pAdn2A,2.0
G0wnPbOROYiOn5kp9rTMfg,h3-bVLaHaHG-vsQvHlmbMg,5.0
G0wnPbOROYiOn5kp9rTMfg,lPbszXrXKPnRchbzwVbOIg,3.0
G0wnPbOROYiOn5kp9rTMfg,muFEehJQ-NYC1WrIuow5GQ,3.0
G0wnPbOROYiOn5kp9rTMfg,rG5CpiPLkgLBm2xxnJEn8Q,5.0
G0wnPbOROYiOn5kp9rTMfg,wffnrXJoLppOlvNOZKU70A,5.0
G0wnPbOROYiOn5kp9rTMfg,ws6wpoOFtyeotIebsUXkbg,4.0
G0wnPbOROYiOn5kp9rTMfg,y7nGHxsj7kQ1WUlCveO_Pw,5.0
xiBMJlmtXxEHeQF-jHElsg,4dJ91uvYRWOVWXr4CG0rOw,2.0
xiBMJlmtXxEHeQF-jHElsg,T6_H4brErsgxmUEvv9VLOg,5.0
xiBMJlmtXxEHeQF-jHElsg,g_8Vy5tcRX1rX4xVitmEPw,4.0
xiBMJlmtXxEHeQF-jHElsg,oW9PoxLCSMwZ6EEjKuPNjw,3.0
4D6Qmou33hJhn-v-pKG8eg,-5ohKzWWOzAG1M1OtcoPgQ,3.0
4D6Qmou33hJhn-v-pKG8eg,0xFHu8VFU52uBeir82ep8g,5.0
4D6Qmou33hJhn-v-pKG8eg,4d648Hu4zu1gUqR34PjAqw,5.0
4D6Qmou33hJhn-v-pKG8eg,9DRiWsAzhbi5-Iu4By3ovA,5.0
4D6Qmou33hJhn-v-pKG8eg,E-Jz3CYwOkUSm2eSOc8MFw,2.0
4D6Qmou33hJhn-v-pKG8eg,KZcBWKH4UiTYFJbrapTnIQ,5.0
4D6Qmou33hJhn-v-pKG8eg,MYr_7OhQNfDW5W4EfrrIxQ,5.0
4D6Qmou33hJhn-v-pKG8eg,QQ4vE4DQzhYMD0A-NelPyA,3.0
4D6Qmou33hJhn-v-pKG8eg,Si_mGsiocSjQ1X6MZHB9AQ,3.0
4D6Qmou33hJhn-v-pKG8eg,U95wccXN_J8JwA5Ktlu8tw,4.0
4D6Qmou33hJhn-v-pKG8eg,aNfG4yqETNKXNQgc2qTToA,3.0
4D6Qmou33hJhn-v-pKG8eg,mY3NA8f6H0-i38SOjxyhFg,3.0
4D6Qmou33hJhn-v-pKG8eg,wOSXiscW5STp95yMdN6azA,4.0
4D6Qmou33hJhn-v-pKG8eg,wipLfdbfvPIGZ3N94Bpqzg,3.0
4D6Qmou33hJhn-v-pKG8eg,xERNrqTL5y1WW5fN4htRBg,5.0
MEoDTsA3Af6TLzB7Z_7oDw,3aKBF6QsI0IXl3hUNqeHLw,3.0
MEoDTsA3Af6TLzB7Z_7oDw,GOVm1Ba9xx5JNKfMqcDGUA,4.0
MEoDTsA3Af6TLzB7Z_7oDw,KEBvAP-lG8oOUaX4coq0cg,4.0
MEoDTsA3Af6TLzB7Z_7oDw,KEBvAP-lG8oOUaX4coq0cg,4.0
MEoDTsA3Af6TLzB7Z_7oDw,U1vl4SQzO3wTAWlYVnSjnw,2.0
MEoDTsA3Af6TLzB7Z_7oDw,U1vl4SQzO3wTAWlYVnSjnw,4.0
MEoDTsA3Af6TLzB7Z_7oDw,U8HPxbR61-xgSEJdxbAdEA,2.0
MEoDTsA3Af6TLzB7Z_7oDw,UDFIZXP0kOb2xKoYToTS6w,2.0
MEoDTsA3Af6TLzB7Z_7oDw,VGvZWfAasstXQhqLtWB-bw,4.0
MEoDTsA3Af6TLzB7Z_7oDw,ahDxPzmaQuSOQtQMvZryZw,3.0
MEoDTsA3Af6TLzB7Z_7oDw,cvBW7RDkXHG0Z0wZMx6tkg,4.0
MEoDTsA3Af6TLzB7Z_7oDw,fcf9V9J-_FDeSRKZYuQt-Q,2.0
MEoDTsA3Af6TLzB7Z_7oDw,hBADi4exXG7eTd90WKwQjw,4.0
MEoDTsA3Af6TLzB7Z_7oDw,iqQBsjqOF9xgIAbsZ2sAZA,4.0
MEoDTsA3Af6TLzB7Z_7oDw,k6FZ8BywAcT465IGEHAy6A,1.0
MEoDTsA3Af6TLzB7Z_7oDw,kgAiyUPCeemokjHOOBa6_g,3.0
MEoDTsA3Af6TLzB7Z_7oDw,nMyxqam3Ylo9rwNNRRNcDA,3.0
MEoDTsA3Af6TLzB7Z_7oDw,oj4rQLVhCPpjS-0RkgJMQA,3.0
MEoDTsA3Af6TLzB7Z_7oDw,wffnrXJoLppOlvNOZKU70A,2.0
TjvDMyJOy0eSil3kOGUxPQ,-xdmcxPu2upc7yOxfB182w,4.0
TjvDMyJOy0eSil3kOGUxPQ,0G-QF457q_0Z_jKqh6xWiA,4.0
TjvDMyJOy0eSil3kOGUxPQ,4Pt8UZMJKQHDvVN-ElaZ9w,5.0
TjvDMyJOy0eSil3kOGUxPQ,4dVgvYYgrem4rhz5CoBk6g,5.0
TjvDMyJOy0eSil3kOGUxPQ,4sCNqow8kIIblhzZN1CqYQ,4.0
TjvDMyJOy0eSil3kOGUxPQ,4yLOuC0hGmPFk7f2Y7db1w,5.0
TjvDMyJOy0eSil3kOGUxPQ,5Whxw2YadF90nRlAsryayw,1.0
TjvDMyJOy0eSil3kOGUxPQ,69AqMB6P3sI5v2IK_I376A,4.0
TjvDMyJOy0eSil3kOGUxPQ,69AqMB6P3sI5v2IK_I376A,3.0
TjvDMyJOy0eSil3kOGUxPQ,6yTV_iirY6r21EeTRGPGqA,3.0
TjvDMyJOy0eSil3kOGUxPQ,8o5YaBnbnTJfjc7wpsiGUw,4.0
TjvDMyJOy0eSil3kOGUxPQ,9P8-9EUP-aEnuisqUYt5jQ,5.0
TjvDMyJOy0eSil3kOGUxPQ,9P8-9EUP-aEnuisqUYt5jQ,5.0
TjvDMyJOy0eSil3kOGUxPQ,9P8-9EUP-aEnuisqUYt5jQ,3.0
TjvDMyJOy0eSil3kOGUxPQ,A1inI4HGrKaHA640dybraA,4.0
TjvDMyJOy0eSil3kOGUxPQ,An4Z5CHynMxcHS6NWXxRrQ,4.0
TjvDMyJOy0eSil3kOGUxPQ,AvWL0ZDLUEOWRGOQWE5r-A,3.0
TjvDMyJOy0eSil3kOGUxPQ,AvWL0ZDLUEOWRGOQWE5r-A,5.0
TjvDMyJOy0eSil3kOGUxPQ,BFiugNKmIQ764j35aBAusA,4.0
TjvDMyJOy0eSil3kOGUxPQ,BFiugNKmIQ764j35aBAusA,4.0
TjvDMyJOy0eSil3kOGUxPQ,Bl98NAmKPvCRi-Z5U2atWA,4.0
TjvDMyJOy0eSil3kOGUxPQ,Bo90ToiOB-qqTAXMqeEgjA,5.0
TjvDMyJOy0eSil3kOGUxPQ,CqaIzLiWaa-lMFYBAsYQxw,4.0
TjvDMyJOy0eSil3kOGUxPQ,CwFebMF23wOAepWE38XACA,2.0
TjvDMyJOy0eSil3kOGUxPQ,EKkMwPoCNkzClCB-6JBbTg,5.0
TjvDMyJOy0eSil3kOGUxPQ,Et6YLMrlyX2PCkqtwSVAug,4.0
TjvDMyJOy0eSil3kOGUxPQ,FzNARdEEWnoQl9nEDzp3BQ,3.0
TjvDMyJOy0eSil3kOGUxPQ,GhHHy4MvYl_Ei8NdzsYT-A,5.0
TjvDMyJOy0eSil3kOGUxPQ,Gk42C4cLCF_2_8aDhIkNew,5.0
TjvDMyJOy0eSil3kOGUxPQ,H-s5nEEcFBc2qvLHQn7h2Q,4.0
TjvDMyJOy0eSil3kOGUxPQ,HsYpA9Maq5G55Sey-z1haA,5.0
TjvDMyJOy0eSil3kOGUxPQ,IMbEQSbZp4mQ2tOFjtEmig,5.0
TjvDMyJOy0eSil3kOGUxPQ,IbBym_4jXzTwhUQ4oxE47w,5.0
TjvDMyJOy0eSil3kOGUxPQ,JesJ-LaNfr3pKhL7gWhDrw,4.0
TjvDMyJOy0eSil3kOGUxPQ,KKvc7fGUeFI5BuWD549QQw,3.0
TjvDMyJOy0eSil3kOGUxPQ,KfDppUMze8i-3aKom-c8xg,3.0
TjvDMyJOy0eSil3kOGUxPQ,L-UPku9Rpbpu2hFSpM_b1Q,4.0
TjvDMyJOy0eSil3kOGUxPQ,LHlKkrkppF-HIV3MOqAKcQ,1.0
TjvDMyJOy0eSil3kOGUxPQ,LknZlzFAS6Fkbe69g5J1Zw,4.0
TjvDMyJOy0eSil3kOGUxPQ,MWCPUFk-fnNXehPosCtwHA,3.0
TjvDMyJOy0eSil3kOGUxPQ,NyLwUK7mzHYxd10VHhRuhQ,4.0
TjvDMyJOy0eSil3kOGUxPQ,OtV8UYg28PLpoFFdHQvKHw,4.0
TjvDMyJOy0eSil3kOGUxPQ,OtfQC10-eZmJP4fFW8-EIg,5.0
TjvDMyJOy0eSil3kOGUxPQ,R1AM8gR-6cFaEaXmehufAA,5.0
TjvDMyJOy0eSil3kOGUxPQ,R8SEHJcmGMiBfUK1s4fyBQ,4.0
TjvDMyJOy0eSil3kOGUxPQ,RLjjptEsT1WQIuyidnmDBg,4.0
TjvDMyJOy0eSil3kOGUxPQ,S84mUyQA14a4SLv6a8Lzaw,4.0
TjvDMyJOy0eSil3kOGUxPQ,SOYQ2sY4J7HBR2JCPIKUkw,4.0
TjvDMyJOy0eSil3kOGUxPQ,TlSKUk9Jz-AY_gq5DTOZAg,4.0
TjvDMyJOy0eSil3kOGUxPQ,U1v1CLjhYXBzvnKKjppIFw,1.0
TjvDMyJOy0eSil3kOGUxPQ,U1vl4SQzO3wTAWlYVnSjnw,5.0
TjvDMyJOy0eSil3kOGUxPQ,UcavgkTg6dDTywulHKDRTQ,4.0
TjvDMyJOy0eSil3kOGUxPQ,V2TFGL7rQPY146CX0zqV7A,3.0
TjvDMyJOy0eSil3kOGUxPQ,V6yxlGOfbFt-XYQxxRLd0g,4.0
TjvDMyJOy0eSil3kOGUxPQ,V6yxlGOfbFt-XYQxxRLd0g,4.0
TjvDMyJOy0eSil3kOGUxPQ,VsZL9I6sUi3Ll7rd9rn_7g,4.0
TjvDMyJOy0eSil3kOGUxPQ,VvpHaZJE1hLilwrI8hn-Mw,4.0
TjvDMyJOy0eSil3kOGUxPQ,W8K-DwcHGr8NiCTM6lLMcQ,5.0
TjvDMyJOy0eSil3kOGUxPQ,WhjSbd1j59FUoF9-cojJWg,2.0
TjvDMyJOy0eSil3kOGUxPQ,WjVFL3II4-N32yHZNCH-5g,5.0
TjvDMyJOy0eSil3kOGUxPQ,XLI3KqX6ZmlaH7c4Wgn2TQ,4.0
TjvDMyJOy0eSil3kOGUxPQ,Y_h-nrOIIZWBF-AFzdQbgQ,4.0
TjvDMyJOy0eSil3kOGUxPQ,YiCuQ2EpEy-uW-pkXb6cDA,4.0
TjvDMyJOy0eSil3kOGUxPQ,Yn-ODU13uFNO_p0HZWZuXg,4.0
TjvDMyJOy0eSil3kOGUxPQ,YpHLnlPF-Z9HFNe-BvRgOg,4.0
TjvDMyJOy0eSil3kOGUxPQ,ZD76B53WiEdv3g2lNgTbNg,5.0
TjvDMyJOy0eSil3kOGUxPQ,_6CTDWsw4Fdr6R9ZzKvLZQ,4.0
TjvDMyJOy0eSil3kOGUxPQ,_xySFsYaAMQR2WZJQSTjrg,4.0
TjvDMyJOy0eSil3kOGUxPQ,aTfsg1r45v3_-Inl-YxRsg,5.0
TjvDMyJOy0eSil3kOGUxPQ,aVxpgZk6ZwUBKzvCs2Ae4w,5.0
TjvDMyJOy0eSil3kOGUxPQ,ay4zXbUM8D5ZjjzlwtvmWw,4.0
TjvDMyJOy0eSil3kOGUxPQ,bdCCP9cr5uSKVVdW2077Tg,5.0
TjvDMyJOy0eSil3kOGUxPQ,c7C5QziJbx6JOnQFiOxUXQ,4.0
TjvDMyJOy0eSil3kOGUxPQ,c7Xner-O1UYds07ljYoZvQ,4.0
TjvDMyJOy0eSil3kOGUxPQ,cI4HOmEOCT8ig5e9nQsAwA,5.0
TjvDMyJOy0eSil3kOGUxPQ,cuQ2EB0vzq3G-k9Vkf9MaA,3.0
TjvDMyJOy0eSil3kOGUxPQ,e-8d1xSb2qDKgg7q7VfY-A,4.0
TjvDMyJOy0eSil3kOGUxPQ,eB-t0HNy3KSmm9hO7Y4JQw,5.0
TjvDMyJOy0eSil3kOGUxPQ,fIXHCXGakA3gm_aVJMU73Q,4.0
TjvDMyJOy0eSil3kOGUxPQ,faIot7rEAvH7K6BL3vfx5Q,3.0
TjvDMyJOy0eSil3kOGUxPQ,filjS1j1CsiaIXlcXDVFvQ,5.0
TjvDMyJOy0eSil3kOGUxPQ,gHpaRY1PJaaA3-bxvYXRYw,5.0
TjvDMyJOy0eSil3kOGUxPQ,h5eVBQ5DyrpnQOaJ9ycl3g,2.0
TjvDMyJOy0eSil3kOGUxPQ,hG0FxhGxIz5mv1ezaKcQiw,5.0
TjvDMyJOy0eSil3kOGUxPQ,hQ_xPEuW6BCbiIf4qq6N0Q,2.0
TjvDMyJOy0eSil3kOGUxPQ,iRH5zaVgqX3wYxhLXOYhNw,5.0
TjvDMyJOy0eSil3kOGUxPQ,iqWpg6vfJc36OC14_FN5KQ,4.0
TjvDMyJOy0eSil3kOGUxPQ,izcnVx6WSOVu9LC-aOi71w,2.0
TjvDMyJOy0eSil3kOGUxPQ,j0tcQwuG9byNUAmPS2bqNQ,5.0
TjvDMyJOy0eSil3kOGUxPQ,jum3AEMnNeRH0mFCgTLwtQ,5.0
TjvDMyJOy0eSil3kOGUxPQ,lIL0F96_YIyBJqq_U4H1kQ,3.0
TjvDMyJOy0eSil3kOGUxPQ,nZUsDCm1v1tSJVWJHFEflg,3.0
TjvDMyJOy0eSil3kOGUxPQ,pjZHcJtf5gZDdXStAfdKZw,4.0
TjvDMyJOy0eSil3kOGUxPQ,qYjEjgA2YpxBg2L5K7_nCg,4.0
TjvDMyJOy0eSil3kOGUxPQ,r6PbQjtij6gcalYWBBrILg,4.0
TjvDMyJOy0eSil3kOGUxPQ,rAMeV0kzK1EMT2BVceijig,5.0
TjvDMyJOy0eSil3kOGUxPQ,rfLm7urBqAPYfr1WYofs1A,3.0
TjvDMyJOy0eSil3kOGUxPQ,sDiiBvtwbwzTqEozByzaAQ,4.0
TjvDMyJOy0eSil3kOGUxPQ,t-50IK6nUdA9hoZpl9gnKg,5.0
TjvDMyJOy0eSil3kOGUxPQ,tAtblebDRTiB9TkAxupncQ,3.0
TjvDMyJOy0eSil3kOGUxPQ,u13ldfswUWz1GjorgKzvbw,4.0
TjvDMyJOy0eSil3kOGUxPQ,ulS2eH2_Clvf3kvZE4UiXA,3.0
TjvDMyJOy0eSil3kOGUxPQ,umC3W2BwhRS3exeujPZCvQ,3.0
TjvDMyJOy0eSil3kOGUxPQ,v6C7g7j6ISUNctDqFTs3Rg,4.0
TjvDMyJOy0eSil3kOGUxPQ,vDKJJVVwV-cuFz69jYEB1Q,2.0
TjvDMyJOy0eSil3kOGUxPQ,v_lsxDKlCuPWfgH9WcuGQg,5.0
TjvDMyJOy0eSil3kOGUxPQ,vgauLweUGytzpgld1AVk_A,3.0
TjvDMyJOy0eSil3kOGUxPQ,wio2PT99Eth_4Kf0MynIDw,3.0
TjvDMyJOy0eSil3kOGUxPQ,xAu9ixTFshx3hhbCDgZ67Q,5.0
TjvDMyJOy0eSil3kOGUxPQ,yHykh6VFpsH_V62bRaq3FQ,4.0
TjvDMyJOy0eSil3kOGUxPQ,ynUx9Y34Azu87l07eGKKzw,4.0
TjvDMyJOy0eSil3kOGUxPQ,zIDUDgoHsfvsi8oS8QlgIA,5.0
TjvDMyJOy0eSil3kOGUxPQ,zrxI4UP5BhuzX_5SsmzQEw,5.0
F190EgYriOkncHd0vi_C_w,2a8124z-xY6NSMDmuGCU_Q,4.0
F190EgYriOkncHd0vi_C_w,Ku08zsh71pldJ_uS-qaveg,4.0
F190EgYriOkncHd0vi_C_w,P5f5Dx3_rL0znuE4wy77xQ,5.0
F190EgYriOkncHd0vi_C_w,QdQWkr7T-SCkklEQPCS9jA,5.0
F190EgYriOkncHd0vi_C_w,flqRWV0yWzZQKakXZNqRXw,2.0
F190EgYriOkncHd0vi_C_w,rAAT39HF4khu-OdxBSr0jg,4.0
